caseid_new,s2,partner_deceased,respondent_yrsed,partner_yrsed,q23,hhinc,same_sex_couple,s1a,respondent_race,partner_race,age_difference,q21b,ppage,q9,parental_approval,w3_q5,w3_q1,relationship_quality,w2w3_combo_breakup,w3_broke_up,w3_days_elapsed,w3_q10,w3_q10,q32_internet,pppartyid3,q12,papreligion,q7b,ppmarit,w4_attractive,w4_attractive_partner
3311573,OTHER,MISSING,12,,MISSING,6250,MISSING,MISSING,0,MISSING,,,57,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,0,MISSING,2,MISSING,MISSING
2370396,0,0,17,13,0,67250,1,MISSING,0,0,4,23,39,35,1,0,MISSING,3,0,0,761,MISSING,MISSING,0,1,1,10,10,5,1,0
3285411,MISSING,0,13,11,0,22250,0,MISSING,1,1,1,26,41,40,0,MISSING,MISSING,1,0,MISSING,,MISSING,MISSING,0,1,4,8,12,0,MISSING,MISSING
3516641,MISSING,0,16,12,0,55000,0,MISSING,0,0,3,20,64,67,1,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,1,2,2,2,0,MISSING,MISSING
4238562,OTHER,MISSING,16,,MISSING,55000,MISSING,MISSING,0,MISSING,,,56,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,1,MISSING,1,MISSING,MISSING
4533583,0,0,16,17,1,67250,0,MISSING,0,0,2,56,58,60,MISSING,MISSING,MISSING,4,1,MISSING,,MISSING,MISSING,1,1,1,1,10,2,MISSING,MISSING
2066551,MISSING,0,16,14,0,67250,0,MISSING,0,0,2,46,55,57,1,MISSING,0,4,0,0,773,MISSING,MISSING,1,1,1,1,1,0,2,0
74415,OTHER,MISSING,17,,MISSING,67250,MISSING,MISSING,0,MISSING,,,41,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,7,MISSING,4,MISSING,MISSING
4626536,0,0,14,17,2,162250,1,MISSING,0,0,5,43,53,48,MISSING,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,1,1,1,10,1,5,MISSING,MISSING
1347703,OTHER,MISSING,12,,MISSING,22250,MISSING,MISSING,0,MISSING,,,70,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,12,MISSING,2,MISSING,MISSING
2931391,MISSING,0,16,12,0,32250,0,MISSING,5,5,2,26,39,37,1,MISSING,0,4,0,0,788,MISSING,MISSING,0,1,0,10,8,0,1,0
3240215,OTHER,MISSING,13,,MISSING,8750,MISSING,MISSING,1,MISSING,,,21,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,2,MISSING,0,MISSING,4,MISSING,MISSING
1796621,MISSING,0,13,13,2,112250,0,MISSING,5,0,3,,62,65,MISSING,MISSING,0,4,0,0,798,MISSING,MISSING,0,0,2,2,1,0,1,1
2292275,0,0,16,16,2,27250,0,MISSING,0,5,4,23,27,31,1,MISSING,0,4,0,0,772,MISSING,MISSING,0,0,2,12,2,4,1,1
3374456,0,0,20,20,1,137250,1,MISSING,0,0,3,33,45,42,1,0,MISSING,4,0,0,783,MISSING,MISSING,0,1,4,2,10,5,2,1
2482586,0,0,17,16,0,92250,1,MISSING,0,0,4,42,58,54,0,MISSING,MISSING,2,0,MISSING,,MISSING,MISSING,0,1,1,2,2,5,MISSING,MISSING
990636,0,0,16,16,0,55000,1,MISSING,0,0,1,40,63,64,MISSING,0,MISSING,4,0,0,774,MISSING,MISSING,0,0,2,1,10,5,1,1
786215,0,0,12,13,0,27250,0,MISSING,3,5,4,14,21,25,0,0,MISSING,4,0,0,798,MISSING,MISSING,0,1,4,7,12,4,MISSING,MISSING
2059581,MISSING,0,12,13,2,92250,0,MISSING,0,0,4,16,58,62,MISSING,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,1,2,0,0,0,MISSING,MISSING
4318573,MISSING,0,11,13,2,13750,0,MISSING,0,0,3,53,57,60,MISSING,MISSING,0,4,0,0,882,MISSING,MISSING,0,0,0,12,10,2,1,0
527611,MISSING,0,11,12,1,55000,0,MISSING,0,0,5,25,61,66,MISSING,MISSING,0,4,0,0,774,MISSING,MISSING,0,0,0,0,0,0,1,1
1804235,0,0,14,13,2,92250,0,MISSING,0,0,2,21,23,21,1,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,1,1,1,13,4,MISSING,MISSING
4271215,0,0,14,11,0,80000,0,MISSING,5,0,0,19,21,21,0,1,MISSING,3,1,1,740,2,2,0,1,1,2,12,4,MISSING,MISSING
4369762,OTHER,MISSING,10,,MISSING,22250,MISSING,MISSING,0,MISSING,,,76,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,3,MISSING,1,MISSING,MISSING
4407852,OTHER,MISSING,13,,MISSING,27250,MISSING,MISSING,5,MISSING,,,85,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,1,MISSING,1,MISSING,MISSING
3343651,MISSING,0,10,12,0,37250,0,MISSING,0,0,1,17,65,64,MISSING,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,1,1,2,2,0,MISSING,MISSING
3161361,MISSING,0,12,13,2,37250,0,MISSING,0,4,11,31,36,47,1,MISSING,0,3,0,0,792,MISSING,MISSING,0,1,1,5,5,0,MISSING,MISSING
2191301,OTHER,MISSING,12,,MISSING,45000,MISSING,MISSING,0,MISSING,,,30,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,10,MISSING,0,MISSING,MISSING
1130254,MISSING,0,12,12,0,32250,0,MISSING,0,0,2,17,25,27,1,MISSING,0,2,0,0,796,MISSING,MISSING,1,0,4,0,2,3,2,MISSING
1933576,0,0,16,14,0,92250,1,MISSING,0,0,1,45,57,56,MISSING,0,MISSING,3,0,0,773,MISSING,MISSING,0,1,4,2,12,5,2,2
294475,OTHER,MISSING,16,,MISSING,11250,MISSING,MISSING,0,MISSING,,,47,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,2,MISSING,4,MISSING,MISSING
4378411,MISSING,0,16,16,0,112250,0,MISSING,0,0,2,22,41,39,1,MISSING,1,4,1,1,745,MISSING,MISSING,0,0,0,2,2,0,MISSING,MISSING
1163761,MISSING,0,13,12,0,37250,0,MISSING,0,0,0,17,76,76,MISSING,MISSING,0,3,0,0,847,MISSING,MISSING,0,0,0,1,10,0,MISSING,MISSING
1437591,MISSING,0,14,13,2,17250,0,MISSING,2,2,3,20,59,56,MISSING,MISSING,0,3,0,0,791,MISSING,MISSING,0,0,1,1,0,0,0,0
2347261,MISSING,0,16,12,0,80000,0,MISSING,0,0,1,15,26,27,1,MISSING,0,4,0,0,783,MISSING,MISSING,0,0,1,2,1,0,1,1
3424583,OTHER,0,16,12,2,13750,0,MISSING,1,1,4,55,58,62,MISSING,0,MISSING,2,0,0,779,MISSING,MISSING,0,1,0,0,0,2,1,1
4001391,MISSING,0,12,16,2,80000,0,MISSING,0,0,6,30,39,33,1,MISSING,0,4,0,0,757,MISSING,MISSING,0,0,1,12,1,0,1,0
3473436,OTHER,MISSING,17,,MISSING,112250,MISSING,MISSING,0,MISSING,,,43,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,1,MISSING,5,MISSING,MISSING
1524351,MISSING,0,16,16,0,55000,0,MISSING,0,0,3,25,35,32,1,MISSING,0,4,0,0,820,MISSING,MISSING,0,0,0,3,3,0,2,0
4461626,0,0,13,14,0,137250,1,MISSING,0,5,13,51,62,49,MISSING,0,MISSING,4,0,0,748,MISSING,MISSING,0,1,1,1,2,5,1,0
4137681,MISSING,0,11,9,2,22250,0,MISSING,0,0,9,58,68,77,MISSING,MISSING,0,4,0,0,769,MISSING,MISSING,0,1,1,2,2,0,0,1
2698556,0,0,20,17,0,45000,1,MISSING,0,0,1,36,55,54,MISSING,MISSING,MISSING,3,0,MISSING,,MISSING,MISSING,0,1,2,11,11,5,0,0
2712505,MISSING,0,13,17,2,32250,0,MISSING,0,0,9,20,50,59,MISSING,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,0,0,2,3,4,MISSING,MISSING
254236,0,0,13,13,2,92250,0,MISSING,2,0,0,18,23,23,1,0,MISSING,4,0,0,774,MISSING,MISSING,0,1,0,10,10,5,0,MISSING
579591,MISSING,0,20,13,0,137250,0,MISSING,0,0,1,14,59,60,MISSING,MISSING,0,3,0,0,774,MISSING,MISSING,0,0,0,2,1,0,MISSING,MISSING
2939601,MISSING,0,10,12,2,55000,0,MISSING,0,0,0,20,60,60,1,MISSING,MISSING,1,0,MISSING,,MISSING,MISSING,0,1,1,1,1,0,MISSING,MISSING
1375681,MISSING,0,7.5,13,2,27250,0,MISSING,0,0,4,32,68,64,MISSING,MISSING,0,3,0,0,773,MISSING,MISSING,0,1,1,1,2,0,0,0
3633235,OTHER,MISSING,12,,MISSING,32250,MISSING,MISSING,0,MISSING,,,23,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,0,MISSING,4,MISSING,MISSING
4395551,MISSING,0,17,16,0,112250,0,MISSING,0,0,13,36,55,42,MISSING,MISSING,0,4,0,0,738,MISSING,MISSING,0,0,0,2,1,0,1,0
898456,0,0,16,16,2,45000,1,MISSING,0,0,0,33,45,45,1,0,MISSING,4,0,0,776,MISSING,MISSING,0,1,1,1,12,5,0,MISSING
1073351,MISSING,0,12,12,0,45000,0,MISSING,0,0,5,26,35,40,MISSING,MISSING,0,3,0,0,802,MISSING,MISSING,0,0,4,12,12,0,MISSING,MISSING
2867635,OTHER,MISSING,17,,MISSING,67250,MISSING,MISSING,0,MISSING,,,63,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,1,MISSING,4,MISSING,MISSING
4440525,OTHER,MISSING,16,,MISSING,27250,MISSING,MISSING,1,MISSING,,,52,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,0,MISSING,4,MISSING,MISSING
4223215,OTHER,MISSING,12,,MISSING,200000,MISSING,MISSING,0,MISSING,,,21,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,1,MISSING,4,MISSING,MISSING
494215,0,0,13,16,2,80000,0,MISSING,0,0,3,18,21,24,1,0,MISSING,4,0,0,774,MISSING,MISSING,0,0,2,12,12,4,1,0
1861603,0,0,12,13,1,22250,0,MISSING,5,5,30,40,60,30,0,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,0,4,10,2,2,MISSING,MISSING
360291,MISSING,0,16,16,2,67250,0,MISSING,0,0,1,20,29,28,1,MISSING,0,MISSING,0,0,826,MISSING,MISSING,0,1,3,0,10,0,MISSING,MISSING
1646345,OTHER,MISSING,16,,MISSING,32250,MISSING,MISSING,0,MISSING,,,34,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,2,MISSING,4,MISSING,MISSING
4312325,0,0,13,11,0,32250,0,MISSING,0,0,9,31,32,23,0,0,MISSING,4,0,0,780,MISSING,MISSING,0,0,0,0,0,4,MISSING,MISSING
519343,OTHER,MISSING,16,,MISSING,45000,MISSING,MISSING,5,MISSING,,,34,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,12,MISSING,2,MISSING,MISSING
3241291,MISSING,0,12,13,2,92250,0,MISSING,0,0,8,18,29,37,1,MISSING,0,4,0,0,770,MISSING,MISSING,0,1,4,1,12,0,1,1
3300751,MISSING,0,5.5,20,2,80000,0,MISSING,0,0,8,34,75,67,MISSING,MISSING,0,4,0,0,770,MISSING,MISSING,0,1,1,8,8,0,1,1
2732375,0,0,12,7.5,0,17250,0,MISSING,1,1,8,35,37,45,1,MISSING,MISSING,2,1,MISSING,,MISSING,MISSING,0,1,1,1,12,4,MISSING,MISSING
162521,MISSING,0,16,17,2,55000,0,MISSING,0,0,3,23,52,55,1,MISSING,0,3,0,0,776,MISSING,MISSING,0,0,0,2,2,0,MISSING,MISSING
2951803,OTHER,MISSING,17,,MISSING,45000,MISSING,MISSING,0,MISSING,,,80,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,1,MISSING,2,MISSING,MISSING
3577445,0,0,13,13,0,11250,0,MISSING,1,1,4,16,44,40,0,MISSING,MISSING,3,MISSING,MISSING,,MISSING,MISSING,0,1,2,0,1,4,MISSING,MISSING
1852461,MISSING,0,13,20,1,137250,0,MISSING,2,4,17,31,46,63,0,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,0,2,11,11,0,MISSING,MISSING
3960301,MISSING,0,13,16,2,80000,0,MISSING,0,0,4,23,30,34,1,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,1,1,12,4,0,MISSING,MISSING
1538731,MISSING,0,16,12,0,55000,0,MISSING,0,0,2,19,73,71,MISSING,MISSING,0,4,0,0,776,MISSING,MISSING,0,0,0,1,1,0,2,1
1991702,OTHER,MISSING,7.5,,MISSING,11250,MISSING,MISSING,1,MISSING,,,70,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,10,MISSING,1,MISSING,MISSING
1275585,0,0,12,13,2,22250,0,MISSING,0,0,3,58,58,61,MISSING,1,MISSING,2,0,2,774,MISSING,MISSING,0,0,0,1,2,4,MISSING,MISSING
4023485,OTHER,MISSING,14,,MISSING,92250,MISSING,MISSING,0,MISSING,,,48,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,12,MISSING,4,MISSING,MISSING
4263381,MISSING,0,14,12,0,67250,0,MISSING,0,0,6,24,38,44,MISSING,MISSING,0,2,0,0,771,MISSING,MISSING,0,0,4,2,2,0,0,MISSING
3945453,0,0,16,14,0,92250,0,MISSING,1,0,4,37,45,41,1,MISSING,MISSING,3,MISSING,MISSING,,MISSING,MISSING,0,1,1,0,0,2,1,1
3568193,0,0,13,13,0,55000,0,MISSING,0,1,1,19,19,20,1,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,0,1,1,12,2,MISSING,MISSING
1335363,0,0,16,16,0,45000,0,MISSING,0,3,4,35,36,40,0,0,MISSING,3,0,0,776,MISSING,MISSING,1,0,2,12,7,2,1,1
2956541,OTHER,MISSING,16,,MISSING,55000,MISSING,MISSING,0,MISSING,,,54,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,11,MISSING,0,MISSING,MISSING
3153435,OTHER,MISSING,12,,MISSING,37250,MISSING,MISSING,0,MISSING,,,43,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,2,MISSING,4,MISSING,MISSING
4379691,MISSING,0,12,12,2,67250,0,MISSING,0,0,1,,69,68,MISSING,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,1,1,2,2,0,MISSING,MISSING
1387255,0,0,16,13,0,112250,0,MISSING,0,0,1,24,25,24,0,0,MISSING,3,0,0,776,MISSING,MISSING,0,1,1,7,12,4,MISSING,MISSING
2689465,OTHER,MISSING,16,,MISSING,45000,MISSING,MISSING,0,MISSING,,,46,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,2,MISSING,4,MISSING,MISSING
1721381,MISSING,0,12,13,2,55000,0,MISSING,0,0,4,25,38,34,1,MISSING,0,3,0,0,774,MISSING,MISSING,0,0,0,10,12,0,1,MISSING
4340431,MISSING,0,17,14,0,80000,0,MISSING,0,0,12,,43,55,1,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,1,0,2,1,0,MISSING,MISSING
4489454,0,0,13,14,3,67250,0,MISSING,5,4,6,20,45,39,MISSING,0,MISSING,MISSING,0,0,751,MISSING,MISSING,0,1,1,10,0,3,1,2
3809225,0,0,13,13,2,17250,0,MISSING,0,5,4,17,22,26,0,0,MISSING,3,0,0,762,MISSING,MISSING,0,1,4,1,2,4,MISSING,MISSING
3867545,OTHER,MISSING,13,,MISSING,13750,MISSING,MISSING,0,MISSING,,,54,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,1,MISSING,4,MISSING,MISSING
4505515,OTHER,MISSING,16,,MISSING,55000,MISSING,MISSING,0,MISSING,,,51,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,1,MISSING,4,MISSING,MISSING
3219592,OTHER,MISSING,11,,MISSING,80000,MISSING,MISSING,1,MISSING,,,59,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,0,MISSING,1,MISSING,MISSING
1679355,OTHER,MISSING,17,,MISSING,17250,MISSING,MISSING,4,MISSING,,,35,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,1,MISSING,4,MISSING,MISSING
1222671,MISSING,0,17,13,0,67250,0,MISSING,0,0,3,18,67,64,MISSING,MISSING,MISSING,3,0,MISSING,,MISSING,MISSING,0,1,1,2,2,0,MISSING,MISSING
4089221,MISSING,0,13,13,2,67250,0,MISSING,0,0,6,18,22,28,1,MISSING,0,4,0,0,747,MISSING,MISSING,0,2,3,10,10,0,1,1
4257453,OTHER,MISSING,16,,MISSING,45000,MISSING,MISSING,0,MISSING,,,45,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,1,MISSING,2,MISSING,MISSING
3144606,MISSING,0,17,13,0,55000,1,MISSING,0,0,5,48,60,55,MISSING,MISSING,0,4,0,0,781,MISSING,MISSING,0,1,1,10,12,5,1,0
3186481,MISSING,0,16,17,1,80000,0,MISSING,0,0,1,18,48,49,1,MISSING,0,4,0,0,776,MISSING,MISSING,0,1,4,12,2,0,2,1
2589535,0,0,20,17,0,112250,1,MISSING,0,0,17,52,53,36,1,0,MISSING,4,0,0,780,MISSING,MISSING,0,1,1,12,12,4,1,1
1512761,MISSING,0,12,12,2,67250,0,MISSING,0,0,5,17,76,81,MISSING,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,0,0,2,2,0,1,1
1368545,0,0,13,20,2,8750,1,MISSING,2,0,6,54,54,48,MISSING,MISSING,MISSING,4,1,MISSING,,MISSING,MISSING,0,1,1,11,12,4,MISSING,MISSING
996793,OTHER,MISSING,13,,MISSING,17250,MISSING,MISSING,0,MISSING,,,79,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,10,MISSING,2,MISSING,MISSING
2781773,0,0,13,12,2,80000,0,MISSING,0,0,32,65,77,45,MISSING,0,MISSING,3,0,0,786,MISSING,MISSING,0,1,4,12,12,2,MISSING,MISSING
4551255,MISSING,0,16,17,0,162250,0,MISSING,0,0,3,21,25,28,1,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,1,0,10,10,4,MISSING,MISSING
910521,MISSING,0,14,10,2,55000,0,MISSING,0,0,1,40,52,53,0,MISSING,0,2,0,0,845,MISSING,MISSING,0,1,4,2,2,0,2,2
3771485,OTHER,MISSING,14,,MISSING,55000,MISSING,MISSING,0,MISSING,,,48,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,3,MISSING,4,MISSING,MISSING
2766495,OTHER,0,12,12,0,2500,0,MISSING,0,0,4,35,49,45,1,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,0,0,1,1,4,MISSING,MISSING
739585,OTHER,MISSING,14,,MISSING,45000,MISSING,MISSING,0,MISSING,,,58,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,1,MISSING,4,MISSING,MISSING
2581443,0,0,12,14,1,37250,0,MISSING,5,5,1,43,44,43,MISSING,1,MISSING,3,1,1,773,0,0,0,1,1,10,10,2,MISSING,MISSING
2615546,0,0,13,20,2,17250,1,MISSING,2,0,7,49,54,47,MISSING,0,MISSING,3,0,0,772,MISSING,MISSING,0,1,2,2,12,5,1,1
478561,MISSING,0,12,17,2,55000,0,MISSING,0,0,4,19,56,60,MISSING,MISSING,0,2,0,0,846,MISSING,MISSING,0,2,2,2,1,0,MISSING,MISSING
2708543,OTHER,MISSING,13,,MISSING,55000,MISSING,MISSING,0,MISSING,,,54,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,0,MISSING,2,MISSING,MISSING
1504675,OTHER,MISSING,17,,MISSING,45000,MISSING,MISSING,5,MISSING,,,67,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,2,MISSING,4,MISSING,MISSING
4150351,MISSING,0,17,17,2,200000,0,MISSING,5,0,3,20,35,32,1,MISSING,0,4,0,0,768,MISSING,MISSING,0,0,1,2,2,0,1,1
2344281,MISSING,0,17,20,0,112250,0,MISSING,0,0,1,23,28,29,1,MISSING,0,4,0,0,789,MISSING,MISSING,1,1,1,2,2,0,1,0
1914291,MISSING,0,16,16,2,45000,0,MISSING,0,0,1,19,29,30,1,MISSING,0,4,0,0,801,MISSING,MISSING,0,1,1,12,11,0,1,0
41505,0,0,11,16,2,2500,1,MISSING,0,0,2,50,50,52,0,MISSING,MISSING,3,1,MISSING,,MISSING,MISSING,0,1,1,11,12,4,MISSING,MISSING
2014235,OTHER,MISSING,14,,MISSING,80000,MISSING,MISSING,5,MISSING,,,23,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,11,MISSING,4,MISSING,MISSING
931613,OTHER,MISSING,12,,MISSING,11250,MISSING,MISSING,0,MISSING,,,61,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,11,MISSING,2,MISSING,MISSING
3791533,OTHER,MISSING,12,,MISSING,22250,MISSING,MISSING,0,MISSING,,,53,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,0,MISSING,2,MISSING,MISSING
1855236,0,0,13,14,0,92250,0,MISSING,0,0,0,18,23,23,0,MISSING,MISSING,3,MISSING,MISSING,,MISSING,MISSING,0,1,1,12,12,5,MISSING,MISSING
3661281,MISSING,0,13,12,2,80000,0,MISSING,0,0,0,21,28,28,1,MISSING,1,1,1,1,777,MISSING,MISSING,0,0,0,0,0,0,MISSING,MISSING
1600711,MISSING,0,14,12,0,80000,0,MISSING,0,0,3,20,71,74,1,MISSING,0,4,0,0,779,MISSING,MISSING,0,1,1,2,2,0,1,1
3136526,0,0,14,20,2,137250,1,MISSING,0,5,4,26,52,56,MISSING,0,MISSING,3,0,0,792,MISSING,MISSING,0,1,1,12,12,5,1,0
1977621,MISSING,0,16,5.5,0,27250,0,MISSING,0,0,20,28,62,82,MISSING,MISSING,0,4,0,0,791,MISSING,MISSING,0,0,1,10,8,0,MISSING,MISSING
2800266,0,0,16,16,0,22250,0,MISSING,0,0,0,17,26,26,1,0,MISSING,4,0,0,771,MISSING,MISSING,0,1,1,12,12,5,1,0
1565636,0,0,12,12,0,45000,0,MISSING,0,5,2,38,63,65,MISSING,0,MISSING,3,0,0,799,MISSING,MISSING,0,0,0,1,2,5,1,0
3061245,OTHER,MISSING,16,,MISSING,45000,MISSING,MISSING,0,MISSING,,,24,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,1,MISSING,4,MISSING,MISSING
37656,OTHER,MISSING,16,,MISSING,92250,MISSING,MISSING,0,MISSING,,,65,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,12,MISSING,5,MISSING,MISSING
1032405,OTHER,MISSING,12,,MISSING,45000,MISSING,MISSING,1,MISSING,,,40,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,0,MISSING,4,MISSING,MISSING
2020261,MISSING,0,13,12,2,22250,0,MISSING,0,0,3,19,26,23,1,MISSING,0,3,0,0,800,MISSING,MISSING,0,0,4,10,10,0,2,0
477274,OTHER,MISSING,13,,MISSING,67250,MISSING,MISSING,1,MISSING,,,27,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,12,MISSING,3,MISSING,MISSING
1411661,MISSING,0,13,13,0,55000,0,MISSING,0,0,1,25,66,67,MISSING,MISSING,0,4,0,0,774,MISSING,MISSING,0,0,0,1,1,0,1,1
4133451,MISSING,0,12,13,2,67250,0,MISSING,5,5,8,29,45,53,MISSING,MISSING,0,4,0,0,766,MISSING,MISSING,0,1,1,2,2,0,0,0
2944772,MISSING,OTHER,12,12,0,32250,0,MISSING,1,1,5,16,77,82,MISSING,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,1,1,2,2,1,MISSING,MISSING
846681,MISSING,0,12,13,2,67250,0,MISSING,0,0,4,44,68,64,MISSING,MISSING,0,4,0,0,844,MISSING,MISSING,0,0,0,1,1,0,MISSING,MISSING
4563631,MISSING,0,13,14,2,67250,0,MISSING,5,0,2,27,63,61,1,MISSING,0,4,0,0,736,MISSING,MISSING,0,1,2,2,1,0,3,1
920682,OTHER,MISSING,7.5,,MISSING,55000,MISSING,MISSING,0,MISSING,,,68,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,0,MISSING,1,MISSING,MISSING
565505,OTHER,MISSING,16,,MISSING,112250,MISSING,MISSING,0,MISSING,,,50,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,10,MISSING,4,MISSING,MISSING
704331,MISSING,0,16,17,0,112250,0,MISSING,5,0,2,25,33,31,1,MISSING,0,4,0,0,775,MISSING,MISSING,0,1,1,2,1,0,2,1
3706401,MISSING,0,17,16,0,67250,0,MISSING,0,0,9,36,40,49,1,MISSING,0,3,0,0,791,MISSING,MISSING,0,1,2,2,1,0,1,2
1664275,0,0,13,16,0,55000,0,MISSING,0,0,1,26,27,28,1,0,MISSING,4,0,0,773,MISSING,MISSING,0,1,1,1,12,4,1,1
3854246,MISSING,0,14,13,0,55000,0,MISSING,5,0,1,18,24,25,1,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,2,1,12,12,5,MISSING,MISSING
78351,MISSING,0,13,16,0,80000,0,MISSING,0,0,10,19,35,45,1,MISSING,0,3,0,0,774,MISSING,MISSING,0,1,1,12,2,0,3,2
798543,0,0,16,16,2,17250,0,MISSING,0,0,4,53,54,50,MISSING,1,MISSING,2,0,2,774,MISSING,MISSING,0,0,2,2,2,2,MISSING,MISSING
433481,MISSING,0,20,16,0,112250,1,MISSING,0,0,9,28,48,57,1,MISSING,MISSING,3,0,MISSING,,MISSING,MISSING,0,1,1,1,10,0,MISSING,MISSING
2076271,MISSING,0,16,12,2,55000,0,MISSING,0,4,14,22,27,41,1,MISSING,0,4,0,0,806,MISSING,MISSING,0,0,4,10,0,0,0,0
1584491,MISSING,0,20,20,0,162250,0,MISSING,0,0,3,28,49,52,1,MISSING,0,4,0,0,783,MISSING,MISSING,0,1,0,1,1,0,1,0
3076341,MISSING,0,13,16,1,45000,0,MISSING,3,0,38,22,34,72,1,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,1,1,2,2,0,MISSING,MISSING
